80 560691	0	479233	0
81 452522	0	510183	0
82 416975	0	357926	0
83 362680	0	553608	0
84 503226	0	421676	0
85 414063	0	321611	0
86 508266	0	584980	0
87 359214	0	257683	0
88 392551	0	322050	0
89 348162	0	558654	0
90 574949	0	415468	0
91 268240	0	227331	0
92 256673	0	326648	0
93 381865	0	367903	0
94 330170	0	359501	0
95 449057	0	455989	0
96 466018	0	512312	0
97 594730	0	576269	0
98 523434	0	472014	0
99 385122	0	366362	0
100 398491	0	439452	0
101 410574	0	226337	0
102 418381	0	537371	0
103 363693	0	275708	0
104 261237	0	451936	0
105 546051	0	515073	0
106 356443	0	345842	0
107 455659	0	528554	0
108 451850	0	272251	0
109 255637	32	235220	32
110 256881	0	342241	0
111 352850	0	257231	0
112 307295	0	367760	0
113 278976	0	279448	0
114 254920	0	210203	0
115 232862	0	244093	0
116 220816	0	261631	0
117 278764	0	327048	0
118 349388	0	354583	0
119 355089	0	211669	32
120 173088	32	344031	0
121 343794	0	232120	0
122 302605	0	363732	0
123 316206	0	365911	0
124 340531	0	266624	0
125 317088	0	357241	0
126 458427	0	472939	0
127 421147	0	467429	0
128 375299	0	364849	0
129 396653	0	243100	0
130 207169	33	270201	32
131 305506	0	319298	0
132 336364	0	385490	0
133 378294	0	419540	0
134 451436	0	350132	0
135 309520	0	314161	0
136 282603	0	211871	0
137 238480	0	329110	0
138 340433	0	332733	0
139 223894	0	285233	0
140 382661	0	325269	0
141 367022	31	383183	32
142 289908	0	266544	0
143 330901	0	372278	0
144 435181	0	404897	0
145 341965	0	371993	0
146 375327	0	391880	0
147 265707	0	137170	0
148 169169	0	200503	0
149 267564	0	301745	0
150 361141	0	402462	0
151 380715	0	356229	32
152 367250	32	330190	0
153 326629	0	306309	0
154 279059	0	377051	0
155 373368	0	291931	0
156 282676	0	264331	0
157 327140	0	362010	0
158 391145	0	450475	0
159 288362	0	258728	0
160 387802	0	458589	0
161 395867	0	277281	0
162 301138	0	368729	32
163 284599	33	208224	0
164 298274	0	276197	0
165 254069	0	320125	0
166 401237	0	460026	0
167 437996	0	412454	0
168 416507	0	294848	0
169 280259	0	364046	290
170 374607	15947	358039	37577
171 363107	46453	344803	94787
172 324860	91936	356694	58793
173 258121	106317	293601	67875
174 266518	24295	113588	99534
175 47774	126323	2574	212241
176 156	320294	32	370484
177 0	354418	0	397612
178 0	493827	0	464337
179 0	436590	0	496566
180 0	538239	0	484102
181 0	500857	0	403975
182 0	398953	0	570514
183 0	618016	0	500499
184 0	324525	0	250794
185 0	207822	0	219274
186 0	230325	0	230929
187 33	257453	32	313286
188 0	350465	0	320658
189 0	320369	0	318492
190 0	339790	0	400105
191 0	454854	0	470336
192 0	401401	0	416353
193 0	428506	0	241667
194 0	197699	0	292511
195 0	286279	0	303295
196 0	307009	0	339630
197 0	372651	32	370679
198 33	454839	0	525030
199 0	518469	0	546679
200 0	455060	0	415250
201 0	493167	0	510534
202 0	474338	0	384748
203 0	365722	0	395303
204 0	225519	0	85657
205 0	160569	0	177205
206 0	207478	0	228089
207 0	240447	0	274966
208 0	290763	33	303187
209 33	325544	0	379080
210 0	362345	0	330027
211 0	301672	0	292286
212 0	370715	0	253755
213 0	275103	0	429807
214 0	417430	0	397202
215 0	404278	0	453680
216 0	413530	0	414974
217 0	431582	0	347262
218 0	385363	0	395293
219 0	332875	32	274440
220 32	274090	0	370853
221 0	354507	0	248096
222 0	248671	0	352688
223 0	400676	0	479663
224 0	360396	0	337805
225 0	329524	0	231943
226 0	319597	0	320436
227 0	312364	0	288074
228 0	280951	0	351658
229 0	406635	0	317640
230 0	321927	32	295255
231 32	353263	0	538793
232 0	374088	0	303500
233 0	307254	0	301306
234 0	402787	0	420670
235 0	520428	0	422849
236 0	271090	0	323212
237 0	323834	0	343548
238 0	322020	0	229168
239 0	267938	0	411168
240 0	453800	0	378217
241 32	377801	32	373238
242 0	366068	0	360357
243 0	174887	0	184271
244 0	355099	0	382666
245 0	355198	0	354917
246 0	389787	0	340603
247 0	346464	0	351529
248 0	307789	0	328154
249 0	336615	0	280527
250 0	288524	0	377367
251 0	318585	0	171205
252 32	260758	32	366252
253 0	411505	0	407254
254 0	372194	0	421488
255 0	400017	0	403897
256 0	405215	0	392577
257 0	341986	0	328849
258 0	429225	0	470076
259 0	370310	0	309560
260 0	373654	0	374249
261 0	505903	0	651423
262 0	467009	32	267827
263 33	343728	0	436119
264 0	326968	0	273134
265 0	320371	0	341419
266 0	306858	0	309051
267 32	334992	32	294857
268 0	309206	0	389177
269 0	353433	0	309183
270 0	251675	0	174821
271 0	159871	31	131903
272 32	140017	0	185427
273 0	259581	0	385284
274 0	401691	0	393549
275 0	400941	31	332115
276 169	315455	210	309431
277 15349	348995	15548	441950
278 30703	390398	30929	349989
279 61887	237867	61029	84001
280 68180	39500	202412	50106
281 236292	117582	217496	144239
282 201291	162235	191596	162266
283 218644	114643	161413	193015
284 157090	193987	115118	91461
285 73897	167713	171579	184763
286 141272	309450	202785	258849
287 219997	112022	65688	208521
288 13478	211061	164118	90865
289 376349	30516	236542	30910
290 28856	128	105541	27417
291 160228	37921	60414	62005
292 74290	56502	153151	52041
293 127337	104898	119427	128154
294 186329	152817	228261	215710
295 173755	230128	118422	212379
296 142500	206725	154924	194951
297 170093	223301	176171	224527
298 114556	254347	154131	268169
299 189849	177289	73947	185904
300 42010	152577	42554	28011
301 31407	58102	70421	183094
302 142668	216753	165084	183017
303 124497	158309	117800	146192
304 74371	146290	76487	92221
305 65422	108192	85634	167912
306 125394	146798	131159	201263
307 154506	263142	190552	196240
308 175477	108357	125772	81190
309 115312	112441	152948	163872
310 210920	188554	177219	163732
311 147899	214114	167135	315486
312 174959	363734	216058	195228
313 156596	111753	94945	224285
314 230120	158879	167177	273412
315 134111	293485	283500	65423
316 235670	130995	77556	395094
317 71914	375867	236169	107995
318 374151	7390	286748	137661
