164 6603	5670	0	12273
165 6530	5654	0	12184
166 6563	5747	0	12309
167 9567	8247	0	17877
168 12838	11089	0	23868
169 12848	10971	0	23819
170 12741	11000	0	23874
171 13224	11607	0	24903
172 13071	11192	0	24187
173 13037	11289	0	24326
174 13376	11618	0	24999
175 13346	11589	0	24803
176 13041	11292	0	24333
177 13098	11278	0	24439
178 13300	11550	0	24850
179 13062	11319	0	24318
180 13071	11449	0	24457
181 13254	11572	0	24960
182 13234	11350	0	24649
183 13191	11438	0	24628
184 13256	11573	0	24829
185 13278	11531	0	24903
186 18512	11270	0	29782
187 24873	11235	0	36033
188 25624	11427	0	37028
189 25678	11396	0	37072
190 25208	11054	0	36357
191 25341	11144	0	36357
192 25291	11241	0	36532
193 25216	11144	0	36419
194 24837	10646	0	35351
195 24756	10735	0	35492
196 24752	11062	0	35883
197 24867	11021	0	35888
198 25648	11544	0	37257
199 25511	11423	0	36933
200 25281	10983	0	36193
201 25309	11179	0	36488
202 25512	11353	0	36864
203 25442	11296	0	36746
204 25806	10807	0	36829
205 29468	9818	0	39159
206 29830	8759	0	38379
207 31258	9283	0	40723
208 24048	15569	5481	45173
209 11463	21777	12051	45365
210 10348	20368	12066	42854
211 9711	19451	11434	40404
212 10463	20244	12172	42808
213 10868	16117	12721	39830
214 10460	17136	12285	39812
215 14639	17494	8879	40880
216 28428	12176	2814	43459
217 29345	14589	3326	47260
218 16514	20657	9684	46843
219 10810	22461	12690	46022
220 10658	22023	12416	45150
221 10822	21281	12441	44615
222 10872	17549	12552	40843
223 21527	12202	6417	39955
224 35370	9564	532	45602
225 25165	17939	6344	49644
226 10404	27617	11475	49568
227 9079	28794	10841	48871
228 8534	27517	10217	46006
229 10376	24142	9781	44147
230 12393	21260	9698	43538
231 13235	22190	10552	45974
232 13319	24079	10673	47815
233 10535	25733	10214	46397
234 8668	26265	10298	45416
235 10943	26621	9876	47345
236 12351	24214	9645	46087
237 12712	23451	10474	46646
238 12638	25745	10304	48710
239 9430	24074	9413	43023
240 9030	23084	10082	42507
241 12182	23883	11015	47009
242 15152	24439	11721	51025
243 15603	25951	10479	52318
244 11701	25932	8913	46584
245 7577	26059	8556	42039
246 6042	26751	7907	40542
247 6617	29201	8398	44464
248 7288	31094	8929	47528
249 6829	31266	8654	46240
250 7284	31645	9064	47914
251 7805	29384	9618	46849
252 8223	29706	9964	48095
253 6950	25106	8226	41488
254 4616	19641	6734	30887
255 15913	17725	3980	36938
256 28819	14028	401	43382
257 18471	22328	4541	45038
258 8580	29606	10369	48542
259 9483	28870	11237	49752
260 8176	30253	10055	48465
261 8347	28672	10478	47338
262 9006	25804	11486	46307
263 9202	25975	11841	47088
264 10112	27696	12876	50540
265 11514	27045	14092	52670
266 12352	26883	14785	53955
267 10132	27968	12759	50851
268 8191	27971	10748	47284
269 8841	28263	11430	48414
270 9307	28395	12015	49449
271 8797	28577	11557	48864
272 8305	28738	10897	48075
273 7982	27315	10417	45644
274 8031	27253	10681	45709
275 8910	27802	11563	48493
276 9106	28989	11719	49780
277 8859	30273	11460	50549
278 9998	28665	12641	51514
279 9462	27682	12007	48857
280 8699	26485	11825	46862
281 9436	24178	12828	46703
282 7572	27014	13071	47667
283 6393	26708	14156	47235
284 7018	25451	15099	47579
285 7687	28550	16057	52285
286 6914	29479	15491	52087
287 5237	29185	14304	48927
288 5073	29156	14224	48114
289 5477	29307	14658	49210
290 6022	28350	14845	49552
291 6491	28231	15776	50744
292 6371	29064	15522	50835
293 6704	29415	15545	51531
294 6270	29985	14984	51259
295 5073	29068	13037	47137
296 5358	25792	12895	43932
297 5549	25101	12848	43289
298 4936	25528	13162	43580
299 5003	25438	11684	42330
300 8555	26109	12072	46579
301 9232	26971	13560	49806
302 6671	29662	14224	50844
303 5612	29629	13688	48675
304 4418	30724	11451	46534
305 4718	32759	12789	50743
306 5457	31846	14332	51833
307 6418	32259	15017	53827
308 6454	31594	14502	52593
309 5624	31938	13309	50717
310 6536	32685	14960	54104
311 5144	38242	12481	55725
312 1364	43516	5331	50092
313 4530	36121	8802	49438
314 10155	27306	14818	52391
315 10717	25885	14069	50398
316 8929	26535	13663	49091
317 6887	30404	13213	50594
318 7675	31841	13365	52952
319 10043	29087	13991	53394
320 10279	31258	14050	55450
321 9843	29352	13980	52989
322 11453	24311	15555	51412
323 11876	26672	15684	54504
324 9350	29640	15029	53994
325 5475	26552	12119	44929
326 6465	28554	11732	46667
327 8549	27896	12646	48522
328 4563	20673	9604	34748
329 5542	24520	9824	39454
330 20156	26499	5380	52520
331 27131	22170	1972	51345
332 14702	23703	7527	45750
333 7465	25917	11698	44869
334 8850	27471	12879	49029
335 9593	27014	12999	49749
336 8375	28439	10352	47228
337 7257	32817	8572	48567
338 8961	29675	8498	47137
339 10444	28340	8043	47043
340 10927	30130	8658	49439
341 10893	28063	8733	47475
342 11023	28059	8392	47688
343 11307	28390	8598	48297
344 11019	26842	8466	46523
345 8087	21563	6070	35685
346 8694	10970	2106	21560
347 21031	8095	142	29311
348 24868	16718	1199	42784
349 14203	25761	3575	43674
350 8188	29200	4759	42085
351 7990	29942	4618	42551
352 8069	30641	4690	43461
353 8104	30889	4773	43694
354 8353	27074	5523	40954
355 8799	21439	5390	35628
356 17390	13969	2264	33634
357 24765	7557	0	32326
358 24151	7086	0	31227
359 23170	6675	0	29916
360 19935	6038	0	26275
361 21156	6084	0	27171
362 25192	7286	0	32253
363 26237	7758	0	33934
364 21325	7278	0	28534
365 17509	7286	0	24858
366 18184	7277	0	25461
367 17548	7198	0	24748
368 17671	7901	0	25571
369 18447	8013	0	26534
370 17310	7379	0	24690
371 16808	7285	0	24023
372 17771	7486	0	25259
373 12265	5289	0	17556
374 3847	1704	0	5552
375 1446	141	0	1588
376 792	0	0	792
377 790	0	0	790
378 1599	0	0	1599
379 796	0	0	796
380 805	0	0	805
381 1588	0	0	1588
382 801	0	0	801
383 804	0	0	804
384 1560	0	0	1560
385 796	0	0	796
386 800	0	0	800
387 1586	0	0	1586
388 800	0	0	800
389 804	0	0	804
390 1583	0	0	1583
391 791	0	0	791
392 805	0	0	805
393 1612	0	0	1612
394 811	0	0	811
395 809	0	0	809
396 1607	0	0	1607
397 803	0	0	803
398 796	0	0	796
399 1583	0	0	1583
400 800	0	0	800
401 817	0	0	817
402 1595	0	0	1595
403 794	0	0	794
404 812	0	0	812
405 1594	0	0	1594
406 791	0	0	791
407 800	0	0	800
408 1606	0	0	1606
409 788	0	0	788
410 805	0	0	805
411 1648	0	0	1648
412 816	0	0	816
413 822	0	0	822
414 1657	0	0	1657
415 813	0	0	813
416 799	0	0	799
417 1451	0	0	1451
418 792	0	0	792
419 940	0	0	940
420 1476	0	0	1476
421 811	0	0	811
422 940	0	0	940
423 1468	0	0	1468
424 805	0	0	805
425 926	0	0	926
426 1457	0	0	1457
427 790	0	0	790
428 919	0	0	919
429 2440	0	0	2440
430 1797	0	0	1796
431 126	0	0	126
432 0	0	0	0
433 0	0	0	0
434 0	0	0	0
435 0	0	0	0
436 0	0	0	0
437 0	0	0	0
438 0	0	0	0
439 0	0	0	0
440 0	0	0	0
441 0	0	0	0
442 0	0	0	0
443 0	0	0	0
444 0	0	0	0
445 0	0	0	0
446 0	0	0	0
447 0	0	0	0
448 0	0	0	0
449 0	0	0	0
450 0	0	0	0
451 0	0	0	0
452 0	0	0	0
453 0	0	0	0
454 0	0	0	0
455 0	0	0	0
456 0	0	0	0
457 0			
